order_id,product_category,sub_category,brand,product_price,discount_percent,product_rating,review_count,fragile_item,warranty_available,product_return_rate,category_return_rate,brand_return_rate,defect_rate,seller_rating,seller_return_rate,fulfillment_type,payment_method,quantity,shipping_distance_km,delayed_delivery,wishlist_before_purchase,product_page_views,customer_support_calls,chat_interactions,returned
ORD105655,Fashion,Women,Brand_7,913.16,16.4,4.8,33.0,0,0,0.093,0.197,0.129,0.046,3.9,0.209,Seller Fulfilled,COD,4,309.1,0,1,8,0,0,1
ORD105656,Fashion,Footwear,Brand_22,607.52,64.0,3.9,53.0,0,0,0.108,0.126,0.072,0.038,4.1,0.084,Seller Fulfilled,COD,4,1367.1,0,0,13,0,2,0
ORD105657,Fashion,Women,Brand_5,1920.16,50.9,2.8,87.0,0,1,0.043,0.142,0.012,0.077,3.7,0.117,marketplace fulfilled ,Debit Card,1,714.1,0,0,11,0,1,0
ORD105658,Beauty,Haircare,Brand_19,411.34,27.0,4.0,80.0,1,0,0.219,0.114,0.243,0.016,4.4,0.124,Seller Fulfilled,Credit Card,2,641.0,0,0,12,0,0,1
ORD105659,Books,Non-Fiction,Brand_2,445.86,18.3,,,0,0,0.098,0.158,0.09,0.041,3.7,0.202,Marketplace Fulfilled,UPI,5,127.4,0,1,13,0,0,0
ORD105660,Home,Decor,Brand_28,567.89,48.9,4.1,66.0,0,0,0.11,0.133,0.113,0.125,3.2,0.22,Seller Fulfilled,COD,2,1136.5,0,0,16,1,0,1
ORD105661,Fashion,Women,Brand_10,902.73,48.5,4.2,78.0,0,0,0.068,0.198,0.099,0.014,4.6,0.11,Marketplace Fulfilled,COD,2,1179.6,0,1,15,0,0,0
ORD105662,Home,Furniture,Brand_13,566.82,59.2,2.7,72.0,0,0,0.167,0.144,0.119,0.071,3.8,0.089,Marketplace Fulfilled,COD,5,468.1,0,0,7,1,0,1
ORD105663,Sports,Team Sports,Brand_24,158.14,0.9,3.0,90.0,0,0,0.092,0.041,0.115,0.115,4.8,0.044,Seller Fulfilled,COD,5,964.4,1,0,11,1,0,1
ORD105664,Beauty,Skincare,Brand_12,473.46,42.2,3.8,91.0,0,0,0.205,0.144,0.214,0.114,3.9,0.072,Seller Fulfilled,COD,4,790.9,1,0,12,0,1,1
ORD105665,Electronics,Mobiles,Brand_4,584.99,18.9,4.6,52.0,0,1,0.183,0.102,0.199,0.015,3.9,0.123,Marketplace Fulfilled,Credit Card,2,63.1,0,0,14,0,0,0
ORD105666,Fashion,Accessories,Brand_28,667.37,65.3,3.4,68.0,0,0,0.192,0.119,0.183,0.064,3.7,0.045,Marketplace Fulfilled,COD,5,1132.8,0,0,17,0,1,1
ORD105667,Books,Fiction,Brand_4,401.63,1.7,4.0,78.0,1,0,0.252,0.052,0.189,0.021,4.3,0.163,Marketplace Fulfilled,UPI,1,896.6,0,0,13,1,0,1
ORD105668,Sports,Outdoor,Brand_15,948.66,32.7,4.0,62.0,0,1,0.154,0.047,0.113,0.097,3.7,0.148,Seller Fulfilled,Credit Card,1,557.8,0,1,15,0,1,0
ORD105669,Fashion,Men,Brand_4,141.25,47.6,3.2,103.0,1,1,0.256,0.123,0.178,0.083,4.4,0.057,Marketplace Fulfilled,COD,1,1337.6,0,1,10,0,0,1
ORD105670,Sports,Team Sports,Brand_21,874.96,50.3,3.4,38.0,0,1,0.096,0.215,0.063,0.019,4.3,0.114,Seller Fulfilled,Debit Card,2,1275.8,0,0,13,1,0,0
ORD105671,Fashion,Men,Brand_9,3021.7,42.4,3.9,36.0,1,1,0.162,0.031,0.141,0.029,3.8,0.112,Marketplace Fulfilled,Credit Card,3,1246.7,0,1,14,1,1,0
ORD105672,Fashion,Kids,Brand_28,348.58,31.6,3.7,65.0,0,1,0.039,0.068,0.142,0.068,4.1,0.075,Seller Fulfilled,Credit Card,3,803.9,0,0,13,0,0,0
ORD105673,Beauty,Haircare,Brand_7,633.87,60.9,4.4,66.0,1,1,0.145,0.121,0.129,0.048,3.8,0.169,Marketplace Fulfilled,Credit Card,4,1109.7,0,0,12,1,1,1
ORD105674,Home,Kitchen,Brand_21,481.87,38.6,,75.0,1,1,0.087,0.196,0.109,0.036,4.2,0.205,Seller Fulfilled,UPI,4,31.3,0,0,11,0,0,0
ORD105675,Electronics,Mobiles,Brand_1,489.24,34.9,4.5,55.0,0,0,0.136,0.129,0.178,0.035,4.6,0.12,Seller Fulfilled,Credit Card,2,1384.6,0,0,10,0,0,0
ORD105676,Books,Non-Fiction,Brand_4,238.5,57.4,3.7,82.0,1,0,0.191,0.043,0.21,0.015,4.4,0.147,Seller Fulfilled,Debit Card,2,357.3,0,0,13,1,0,1
ORD105677,Sports,Outdoor,Brand_9,3613.39,29.7,3.9,71.0,0,0,0.018,0.065,0.034,0.011,3.6,0.08,Marketplace Fulfilled,Credit Card,5,521.5,0,1,14,0,0,0
ORD105678,Fashion,Women,Brand_27,851.68,40.7,4.4,55.0,0,0,0.048,0.076,0.097,0.116,3.5,0.22,Marketplace Fulfilled,Credit Card,2,763.7,1,0,28,0,0,1
ORD105679,Home,Furniture,Brand_30,329.07,22.0,3.8,88.0,0,0,0.177,0.117,0.191,0.094,4.1,0.119,Marketplace Fulfilled,Debit Card,4,241.2,0,0,12,0,1,1
ORD105680,Sports,Team Sports,Brand_19,297.03,14.2,3.6,55.0,0,0,0.286,0.168,0.2,0.095,4.7,0.258,Marketplace Fulfilled,UPI,1,599.6,1,0,17,0,0,1
ORD105681,Home,Decor,Brand_11,636.1,30.8,3.9,70.0,0,0,0.127,0.181,0.185,0.037,4.1,0.087,Marketplace Fulfilled,Wallet,5,517.7,0,0,17,0,1,1
ORD105682,Toys,Action Figures,Brand_10,85.55,22.5,4.5,93.0,0,1,0.084,0.088,0.071,0.039,4.4,0.145,Marketplace Fulfilled,UPI,5,430.9,0,0,12,0,0,0
ORD105683,Beauty,Makeup,Brand_7,1552.37,2.5,4.1,58.0,0,0,0.156,0.138,0.143,0.071,3.6,0.096,Seller Fulfilled,Credit Card,5,1111.2,1,0,20,0,0,0
ORD105684,Fashion,Kids,Brand_11,379.0,32.6,2.5,57.0,0,0,0.208,0.148,0.193,0.046,3.7,0.103,Seller Fulfilled,UPI,4,721.2,0,0,15,0,0,1
ORD105685,Fashion,Accessories,Brand_15,853.99,44.0,3.4,57.0,1,0,0.184,0.211,0.184,0.042,4.0,0.163,Seller Fulfilled,Credit Card,2,682.9,0,1,19,0,1,1
ORD105686,Sports,Team Sports,Brand_21,890.73,3.5,3.4,54.0,0,0,0.104,0.17,0.085,0.044,3.9,0.111,Seller Fulfilled,COD,2,1150.8,0,1,8,1,2,1
ORD105687,Toys,Action Figures,Brand_7,1434.78,38.0,4.3,54.0,1,0,0.073,0.043,0.129,0.055,3.6,0.187,marketplace fulfilled ,Credit Card,2,336.6,0,1,11,0,0,0
ORD105688,Fashion,Women,Brand_2,937.64,20.8,2.6,62.0,0,1,0.035,0.233,0.055,0.022,4.7,0.148,Seller Fulfilled,COD,3,565.7,0,1,15,0,2,0
ORD105689,Fashion,Kids,Brand_17,1174.81,2.7,4.1,87.0,1,1,0.152,0.155,0.161,0.075,4.4,0.109,Marketplace Fulfilled,UPI,2,1067.2,1,0,13,0,0,0
ORD105690,Beauty,Skincare,Brand_8,1505.92,6.5,4.3,46.0,0,0,0.181,0.17,0.102,0.13,4.3,0.18,Seller Fulfilled,UPI,3,1358.2,1,0,16,1,1,1
ORD105691,Fashion,Footwear,Brand_13,447.1,48.0,4.3,56.0,0,0,0.113,0.139,0.129,0.169,4.4,0.098,Seller Fulfilled,Debit Card,4,283.0,0,0,7,0,1,0
ORD105692,Fashion,Women,Brand_22,4172.41,36.1,3.8,78.0,0,1,0.059,0.105,0.098,0.119,3.9,0.136,Marketplace Fulfilled,COD,5,1239.6,0,1,18,0,0,0
ORD105693,Books,Academic,Brand_27,826.82,64.0,2.8,82.0,0,1,0.229,0.145,0.198,0.047,3.4,0.076,Seller Fulfilled,Credit Card,5,536.6,0,0,18,0,0,0
ORD105694,Sports,Outdoor,Brand_17,586.88,45.7,3.7,39.0,0,0,0.203,0.137,0.163,0.08,3.8,0.194,Marketplace Fulfilled,Credit Card,3,1155.0,0,0,15,0,0,0
ORD105695,Books,Non-Fiction,Brand_28,282.31,64.5,4.9,51.0,1,1,0.119,0.036,0.118,0.064,4.3,0.16,Marketplace Fulfilled,Credit Card,5,463.9,0,1,16,0,1,0
ORD105696,Beauty,Skincare,Brand_9,499.52,19.1,3.5,88.0,0,1,0.044,0.155,0.115,0.056,3.8,0.124,Marketplace Fulfilled,COD,3,349.7,0,0,15,0,0,0
ORD105697,Electronics,Mobiles,Brand_22,864.08,39.0,5.0,74.0,0,0,0.034,0.105,0.033,0.021,4.1,0.096,Marketplace Fulfilled,Credit Card,5,264.1,0,0,8,0,0,0
ORD105698,Books,Academic,Brand_30,655.73,37.4,4.4,47.0,1,1,0.152,0.142,0.178,0.042,4.0,0.168,Marketplace Fulfilled,UPI,2,561.1,0,0,16,1,3,0
ORD105699,Electronics,Audio,Brand_7,3117.24,35.1,3.8,93.0,1,0,0.138,0.204,0.132,0.003,4.0,0.072,Marketplace Fulfilled,COD,4,145.8,0,1,12,1,3,1
ORD105700,Fashion,Women,Brand_23,423.69,60.1,4.0,45.0,0,1,0.216,0.05,0.246,0.058,5.0,0.108,Marketplace Fulfilled,UPI,4,766.2,1,1,11,0,0,1
ORD105701,Books,Fiction,Brand_15,1109.18,35.4,4.1,80.0,0,1,0.169,0.001,0.172,0.01,3.7,0.096,Marketplace Fulfilled,COD,4,401.5,0,0,15,0,1,0
ORD105702,Beauty,Skincare,Brand_27,218.55,17.7,3.5,86.0,0,0,0.155,0.098,0.181,0.015,3.8,0.073,Seller Fulfilled,Credit Card,3,331.8,0,0,8,0,2,0
ORD105703,Books,Academic,Brand_10,4293.63,47.0,3.6,45.0,0,1,0.001,0.085,0.031,0.053,3.9,0.147,Marketplace Fulfilled,Debit Card,3,660.0,1,0,9,1,0,0
ORD105704,Fashion,Kids,Brand_29,205.56,17.7,5.0,74.0,0,0,0.172,0.108,0.13,0.027,,0.128,Marketplace Fulfilled,COD,4,301.1,0,0,10,0,0,0
ORD105705,Toys,Educational,Brand_24,3892.69,5.6,4.9,38.0,0,1,0.069,0.191,0.111,0.077,3.7,0.199,Seller Fulfilled,COD,1,335.7,0,0,14,1,0,1
ORD105706,Home,Furniture,Brand_22,532.59,39.4,3.7,100.0,0,0,0.071,0.088,0.067,0.061,3.6,0.136,Seller Fulfilled,Debit Card,2,192.6,1,0,13,1,0,0
ORD105707,Beauty,Skincare,Brand_1,80.55,9.2,3.4,74.0,1,1,0.207,0.135,0.142,0.144,5.0,0.099,Marketplace Fulfilled,COD,5,325.7,0,0,14,1,0,0
ORD105708,Books,Academic,Brand_3,2032.12,47.9,2.8,92.0,0,0,0.12,0.11,0.152,0.107,4.1,0.118,Marketplace Fulfilled,Credit Card,3,474.8,0,0,16,1,3,1
ORD105709,Electronics,Audio,Brand_20,648.13,29.4,5.0,68.0,1,1,0.163,0.165,0.143,0.024,4.8,0.122,Seller Fulfilled,Credit Card,4,547.3,0,0,12,0,0,0
ORD105710,Beauty,Haircare,Brand_15,400.18,58.0,4.6,50.0,0,0,0.116,0.161,0.157,0.09,4.4,0.109,Seller Fulfilled,UPI,5,111.9,0,0,10,0,0,0
ORD105711,Home,Kitchen,Brand_10,1072.25,27.1,,90.0,1,0,0.12,0.186,0.1,0.027,3.3,0.203,Marketplace Fulfilled,UPI,2,1073.3,0,0,16,0,3,0
ORD105712,Sports,Fitness,Brand_26,1094.41,26.5,3.5,51.0,0,0,0.041,0.065,0.062,0.09,4.0,0.06,Seller Fulfilled,UPI,1,764.4,0,0,8,0,3,0
ORD105713,Books,Non-Fiction,Brand_15,874.04,28.7,3.5,92.0,0,1,0.125,0.175,0.206,0.112,4.3,0.206,Marketplace Fulfilled,Debit Card,4,272.4,0,0,11,0,1,0
ORD105714,Beauty,Skincare,Brand_14,1671.6,47.8,3.3,82.0,0,0,0.231,0.128,0.205,0.027,4.5,0.046,Marketplace Fulfilled,Credit Card,4,1422.5,1,1,15,1,0,1
ORD105715,Fashion,Accessories,Brand_10,755.44,10.4,1.8,76.0,1,1,0.036,0.087,0.045,0.064,4.6,0.182,Marketplace Fulfilled,Credit Card,2,545.4,0,0,3,0,0,0
ORD105716,Fashion,Kids,Brand_30,1080.04,22.9,3.3,37.0,1,1,0.166,0.112,0.152,0.086,4.2,0.051,Marketplace Fulfilled,Wallet,1,159.5,0,1,18,0,0,1
ORD105717,Toys,Outdoor Play,Brand_11,376.31,17.9,4.1,44.0,0,0,0.169,0.134,0.166,0.02,3.8,0.148,Marketplace Fulfilled,COD,5,638.0,0,0,9,1,0,1
ORD105718,Toys,Action Figures,Brand_8,1198.72,26.0,4.1,95.0,0,1,0.068,0.131,0.1,0.039,4.2,0.142,Marketplace Fulfilled,Debit Card,3,220.9,0,0,20,0,1,0
ORD105719,Toys,Action Figures,Brand_21,377.79,61.1,3.5,63.0,0,0,0.187,0.137,0.148,0.04,3.5,0.1,Seller Fulfilled,Debit Card,5,250.7,0,0,7,0,0,0
ORD105720,Fashion,Accessories,Brand_2,218.75,42.3,4.3,53.0,0,0,0.06,0.173,0.047,0.032,3.7,0.157,Seller Fulfilled,Wallet,2,139.9,0,1,14,2,0,0
ORD105721,Electronics,Audio,Brand_18,499.88,33.7,3.5,57.0,0,1,0.039,0.2,0.066,0.014,4.2,0.094,Seller Fulfilled,COD,2,763.1,0,0,12,1,0,0
ORD105722,Beauty,Haircare,Brand_17,469.56,8.6,4.4,47.0,1,1,0.141,0.157,0.144,0.034,3.7,0.17,Seller Fulfilled,Credit Card,5,1204.1,0,0,8,0,1,0
ORD105723,Beauty,Haircare,Brand_8,1387.11,38.6,4.4,50.0,0,0,0.161,0.109,0.101,0.043,4.0,0.101,Marketplace Fulfilled,Debit Card,5,1364.0,0,0,14,2,0,0
ORD105724,Fashion,Footwear,Brand_24,162.73,53.5,4.4,109.0,0,0,0.096,0.092,0.107,0.022,5.0,0.104,Marketplace Fulfilled,COD,3,394.8,0,0,18,1,0,0
ORD105725,Home,Furniture,Brand_2,1610.45,24.2,3.9,99.0,0,1,0.01,0.119,0.019,0.108,3.6,0.147,marketplace fulfilled ,Credit Card,4,297.0,0,0,18,0,1,0
ORD105726,Fashion,Women,Brand_30,343.55,60.5,3.4,42.0,1,0,0.269,0.164,0.214,0.04,4.4,0.109,Seller Fulfilled,COD,3,254.3,1,0,13,0,0,1
ORD105727,Electronics,Audio,Brand_26,65.47,23.5,3.1,42.0,1,0,0.21,0.18,0.115,0.038,3.8,0.023,Seller Fulfilled,COD,1,914.1,0,0,7,0,2,1
ORD105728,Fashion,Accessories,Brand_6,203.03,10.8,2.5,60.0,0,1,0.055,0.098,0.092,0.042,4.4,0.001,Marketplace Fulfilled,Debit Card,1,261.8,0,0,17,1,0,0
ORD105729,Fashion,Kids,Brand_15,456.33,55.5,4.4,89.0,0,0,0.177,0.063,0.182,0.082,4.7,0.139,Marketplace Fulfilled,Wallet,5,1412.4,0,0,7,0,1,1
ORD105730,Fashion,Women,Brand_6,897.67,37.9,2.8,64.0,0,0,0.005,0.111,0.01,0.014,4.3,0.201,Marketplace Fulfilled,COD,5,827.8,1,0,10,0,0,0
ORD105731,Books,Academic,Brand_19,533.8,34.6,3.8,48.0,0,1,0.241,0.133,0.202,0.031,4.4,0.175,Marketplace Fulfilled,COD,3,1007.2,0,0,12,1,0,1
ORD105732,Beauty,Skincare,Brand_11,202.64,62.0,4.0,52.0,0,1,0.257,0.083,0.191,0.106,4.0,0.077,Marketplace Fulfilled,Credit Card,1,747.8,0,0,6,0,0,0
ORD105733,Books,Fiction,Brand_15,298.66,55.3,3.2,46.0,0,1,0.146,0.08,0.155,0.022,4.2,0.09,Seller Fulfilled,COD,1,480.3,0,0,7,0,0,0
ORD105734,Electronics,Mobiles,Brand_29,205.7,66.5,3.8,56.0,0,1,0.076,0.053,0.149,0.045,3.9,0.097,Marketplace Fulfilled,UPI,3,382.7,0,1,9,1,0,0
ORD105735,Electronics,Mobiles,Brand_19,759.67,46.3,4.1,57.0,0,0,0.229,0.085,0.231,0.017,3.9,0.138,Marketplace Fulfilled,UPI,2,374.0,0,0,12,1,0,0
ORD105736,Electronics,Audio,Brand_27,554.72,38.8,3.7,44.0,0,0,0.13,0.142,0.134,0.107,4.1,0.228,marketplace fulfilled ,Credit Card,3,685.7,0,0,10,0,1,0
ORD105737,Home,Furniture,Brand_19,1045.65,36.1,4.2,48.0,0,0,0.223,0.104,0.183,0.019,4.1,0.134,Seller Fulfilled,UPI,1,351.4,0,0,11,0,0,0
ORD105738,Electronics,Mobiles,Brand_15,122.34,23.9,3.6,78.0,0,1,0.125,0.143,0.177,0.014,4.4,0.059,Marketplace Fulfilled,COD,5,951.9,0,0,16,1,0,1
ORD105739,Beauty,Haircare,Brand_1,372.19,12.1,3.7,91.0,0,0,0.111,0.111,0.132,0.032,4.1,0.162,Marketplace Fulfilled,COD,4,250.6,0,0,16,1,0,0
ORD105740,Sports,Outdoor,Brand_3,3736.55,55.3,3.3,109.0,0,1,0.233,0.049,0.188,0.011,4.0,0.208,Seller Fulfilled,Debit Card,2,1384.6,0,0,9,0,1,0
ORD105741,Books,Academic,Brand_16,1071.62,0.4,3.8,98.0,0,0,0.119,0.096,0.102,0.048,3.8,0.095,Marketplace Fulfilled,COD,1,1098.0,0,0,16,0,0,0
ORD105742,Fashion,Accessories,Brand_16,461.05,59.5,3.9,82.0,1,1,0.094,0.154,0.088,0.067,4.9,0.183,Marketplace Fulfilled,COD,1,549.6,0,0,15,0,1,0
ORD105743,Home,Decor,Brand_16,247.49,17.6,3.3,72.0,1,0,0.029,0.132,0.012,0.02,4.1,0.001,Marketplace Fulfilled,UPI,4,40.7,0,0,15,0,0,0
ORD105744,Fashion,Women,Brand_26,1631.04,16.0,4.2,53.0,0,0,0.077,0.011,0.082,0.063,3.6,0.173,Seller Fulfilled,COD,3,933.6,0,1,11,1,0,0
ORD105745,Fashion,Men,Brand_3,2390.85,0.5,2.3,46.0,0,1,0.109,0.167,0.156,0.074,4.1,0.022,Marketplace Fulfilled,Credit Card,1,45.8,0,0,13,0,0,0
ORD105746,Beauty,Makeup,Brand_20,214.05,24.1,4.6,76.0,0,0,0.144,0.075,0.146,0.032,4.1,0.101,Marketplace Fulfilled,Debit Card,4,641.8,0,0,15,0,2,0
ORD105747,Home,Decor,Brand_23,233.07,6.0,3.0,88.0,1,1,0.204,0.079,0.2,0.234,4.4,0.126,Marketplace Fulfilled,COD,1,834.3,0,0,8,0,1,1
ORD105748,Beauty,Makeup,Brand_20,773.5,12.4,4.6,70.0,0,1,0.205,0.201,0.128,0.077,4.8,0.206,Marketplace Fulfilled,Credit Card,4,1274.5,1,1,14,0,0,0
ORD105749,Fashion,Women,Brand_8,841.39,46.1,4.3,51.0,1,1,0.079,0.02,0.091,0.037,3.7,0.096,Seller Fulfilled,COD,4,642.6,0,0,9,0,0,0
ORD105750,Toys,Outdoor Play,Brand_13,929.36,27.8,4.6,58.0,0,1,0.151,0.086,0.13,0.029,4.1,0.101,Marketplace Fulfilled,UPI,1,170.6,0,0,19,1,1,0
ORD105751,Toys,Action Figures,Brand_2,3162.23,0.7,3.2,68.0,0,0,0.125,0.211,0.111,0.015,4.2,0.124,Marketplace Fulfilled,Credit Card,2,621.8,0,0,16,0,2,0
ORD105752,Electronics,Audio,Brand_6,251.05,21.2,3.8,100.0,0,0,0.151,0.182,0.109,0.089,3.2,0.01,Marketplace Fulfilled,Debit Card,2,61.6,0,0,11,0,0,0
ORD105753,Sports,Outdoor,Brand_25,623.83,0.4,4.1,68.0,0,0,0.107,0.273,0.108,0.149,4.6,0.179,Marketplace Fulfilled,COD,1,1128.8,1,0,10,1,0,1
ORD105754,Fashion,Women,Brand_19,1151.79,61.3,4.2,85.0,0,0,0.126,0.109,0.161,0.127,4.9,0.167,Seller Fulfilled,UPI,2,320.5,0,1,8,0,0,0
ORD105755,Beauty,Skincare,Brand_26,1140.68,57.7,4.5,104.0,1,0,0.247,0.137,0.112,0.06,3.6,0.12,Marketplace Fulfilled,Debit Card,4,26.8,0,1,14,0,0,0
ORD105756,Books,Fiction,Brand_21,335.95,23.7,4.3,58.0,1,0,0.1,0.174,0.163,0.226,4.6,0.15,Marketplace Fulfilled,UPI,1,400.1,0,0,8,2,0,1
ORD105757,Sports,Outdoor,Brand_8,348.11,16.1,4.2,48.0,0,1,0.087,0.052,0.116,0.077,3.9,0.129,Marketplace Fulfilled,UPI,3,1241.8,0,1,12,0,0,0
ORD105758,Sports,Team Sports,Brand_25,398.1,7.2,4.2,106.0,1,0,0.04,0.12,0.05,0.13,3.9,0.171,Seller Fulfilled,COD,3,109.2,1,1,13,0,0,1
ORD105759,Electronics,Laptops,Brand_21,2788.09,47.2,4.4,44.0,0,1,0.184,0.087,0.112,0.298,3.9,0.107,Marketplace Fulfilled,Credit Card,5,239.5,0,0,15,0,1,0
ORD105760,Sports,Team Sports,Brand_6,249.48,8.1,3.9,59.0,0,0,0.001,0.065,0.01,0.052,4.0,0.133,Seller Fulfilled,Credit Card,1,971.2,0,0,13,0,0,0
ORD105761,Beauty,Skincare,Brand_1,449.49,44.9,4.7,58.0,0,0,0.08,0.078,0.123,0.126,3.9,0.141,Seller Fulfilled,COD,3,326.5,0,0,8,2,0,0
ORD105762,Fashion,Kids,Brand_23,1209.43,17.3,3.8,43.0,0,1,0.226,0.145,0.212,0.106,3.9,0.159,Marketplace Fulfilled,Credit Card,4,123.4,0,0,8,0,0,0
ORD105763,Fashion,Kids,Brand_22,225.89,48.9,2.8,86.0,0,1,0.107,0.093,0.057,0.035,4.5,0.009,Marketplace Fulfilled,UPI,5,1017.0,0,0,19,1,0,0
ORD105764,Sports,Fitness,Brand_3,759.16,26.3,4.7,62.0,0,0,0.143,0.132,0.197,0.023,3.7,0.091,Seller Fulfilled,Credit Card,2,345.2,0,0,14,0,0,0
ORD105765,Home,Decor,Brand_14,108.9,9.2,4.2,43.0,1,0,0.259,0.124,0.237,0.029,4.1,0.164,Marketplace Fulfilled,Wallet,3,248.6,1,0,13,0,0,1
ORD105766,Home,Decor,Brand_28,715.76,18.6,3.8,52.0,0,0,0.131,0.14,0.117,0.114,4.5,0.12,Seller Fulfilled,UPI,4,547.3,0,0,18,0,0,0
ORD105767,Books,Non-Fiction,Brand_24,630.89,46.2,4.0,70.0,1,1,0.112,0.192,0.148,0.102,3.8,0.127,Marketplace Fulfilled,Credit Card,3,107.3,0,1,17,1,0,0
ORD105768,Beauty,Haircare,Brand_25,697.32,45.9,4.9,77.0,0,0,0.076,0.073,0.125,0.075,3.6,0.114,Seller Fulfilled,Credit Card,1,903.2,0,1,11,0,1,0
ORD105769,Electronics,Mobiles,Brand_12,275.33,40.0,4.0,96.0,1,0,0.195,0.137,0.187,0.05,4.3,0.15,Marketplace Fulfilled,Credit Card,5,351.3,1,0,6,2,1,1
ORD105770,Electronics,Audio,Brand_4,738.74,21.7,4.9,67.0,0,1,0.17,0.165,0.206,0.141,4.1,0.073,Seller Fulfilled,Credit Card,4,1205.6,0,1,10,0,0,0
ORD105771,Home,Furniture,Brand_11,581.06,42.6,4.2,76.0,0,1,0.199,0.093,0.21,0.014,3.6,0.173,Seller Fulfilled,COD,3,1329.3,0,0,10,0,0,1
ORD105772,Beauty,Makeup,Brand_21,1937.61,2.8,3.7,70.0,0,0,0.198,0.197,0.148,0.066,3.8,0.087,Marketplace Fulfilled,Credit Card,1,1165.5,0,1,14,0,0,0
ORD105773,Home,Kitchen,Brand_26,1068.55,40.5,3.0,57.0,0,1,0.063,0.077,0.055,0.068,5.0,0.13,Seller Fulfilled,UPI,3,616.7,0,0,13,1,0,0
ORD105774,Home,Furniture,Brand_20,163.35,52.3,4.0,77.0,0,1,0.14,0.186,0.154,0.082,4.4,0.054,Seller Fulfilled,Credit Card,3,509.6,0,0,12,0,0,0
ORD105775,Beauty,Skincare,Brand_2,284.48,9.3,4.8,73.0,0,1,0.175,0.162,0.091,0.02,4.7,0.099,Seller Fulfilled,COD,5,1133.0,0,1,10,0,1,0
ORD105776,Beauty,Haircare,Brand_18,345.6,54.7,3.5,89.0,0,1,0.086,0.102,0.07,0.045,4.1,0.2,Seller Fulfilled,COD,1,1145.2,0,1,11,0,0,0
ORD105777,Sports,Team Sports,Brand_6,707.93,60.6,4.1,81.0,1,0,0.039,0.216,0.064,0.025,4.2,0.14,Seller Fulfilled,Credit Card,5,956.3,0,1,13,0,1,0
ORD105778,Fashion,Footwear,Brand_19,516.87,64.3,4.9,63.0,0,1,0.155,0.063,0.132,0.017,,0.115,Seller Fulfilled,COD,1,819.9,0,1,12,0,0,0
ORD105779,Beauty,Haircare,Brand_13,514.95,2.0,2.7,78.0,0,0,0.201,0.139,0.16,0.09,3.9,0.234,Marketplace Fulfilled,UPI,1,287.2,0,1,19,1,2,0
ORD105780,Home,Kitchen,Brand_16,7600.43,60.0,4.2,84.0,0,0,0.059,0.052,0.034,0.088,3.8,0.101,Marketplace Fulfilled,UPI,1,357.1,0,0,7,1,1,0
ORD105781,Fashion,Kids,Brand_18,379.32,4.3,4.3,61.0,0,0,0.131,0.122,0.093,0.023,3.9,0.142,Marketplace Fulfilled,COD,1,598.2,0,0,15,0,0,0
ORD105782,Beauty,Makeup,Brand_20,2104.39,25.4,4.1,61.0,0,1,0.233,0.099,0.186,0.028,4.7,0.176,Marketplace Fulfilled,Wallet,2,747.5,1,0,15,0,3,0
ORD105783,Beauty,Makeup,Brand_1,527.09,36.7,2.8,42.0,0,0,0.195,0.085,0.202,0.11,4.2,0.065,Marketplace Fulfilled,UPI,2,832.7,0,0,16,0,0,0
ORD105784,Home,Furniture,Brand_29,84.72,14.9,3.4,62.0,0,1,0.26,0.144,0.206,0.105,3.4,0.069,Marketplace Fulfilled,COD,4,98.3,0,1,10,0,0,0
ORD105785,Sports,Outdoor,Brand_18,714.94,23.1,2.5,63.0,0,1,0.118,0.131,0.056,0.047,4.6,0.141,Marketplace Fulfilled,Debit Card,3,282.3,0,0,16,1,0,0
ORD105786,Electronics,Mobiles,Brand_16,1647.98,60.8,3.0,45.0,1,1,0.112,0.145,0.104,0.059,4.0,0.146,Marketplace Fulfilled,UPI,5,69.3,0,0,9,2,0,0
ORD105787,Fashion,Women,Brand_12,1064.33,11.7,4.5,69.0,0,1,0.267,0.109,0.178,0.11,3.6,0.179,Marketplace Fulfilled,Credit Card,1,650.4,0,1,9,0,0,0
ORD105788,Electronics,Mobiles,Brand_4,757.89,36.1,3.7,93.0,0,0,0.222,0.069,0.239,0.099,3.7,0.105,Marketplace Fulfilled,COD,5,455.0,0,1,15,1,0,1
ORD105789,Electronics,Mobiles,Brand_19,614.83,55.4,4.4,86.0,0,0,0.193,0.16,0.206,0.151,4.0,0.054,Seller Fulfilled,Debit Card,2,1365.2,0,0,20,0,0,1
ORD105790,Beauty,Skincare,Brand_11,385.6,16.2,4.4,36.0,1,1,0.068,0.178,0.12,0.028,3.8,0.065,Marketplace Fulfilled,COD,3,1247.6,0,0,19,1,0,1
ORD105791,Sports,Team Sports,Brand_28,1348.32,62.6,3.2,65.0,0,1,0.184,0.112,0.181,0.127,3.0,0.149,Marketplace Fulfilled,Credit Card,1,616.3,0,0,11,1,0,0
ORD105792,Beauty,Haircare,Brand_20,407.16,65.7,4.0,46.0,0,1,0.06,0.178,0.081,0.042,3.6,0.22,Marketplace Fulfilled,Debit Card,1,762.7,1,0,7,0,0,0
ORD105793,Fashion,Kids,Brand_14,338.22,17.8,2.9,86.0,0,1,0.246,0.222,0.266,0.085,4.6,0.148,Marketplace Fulfilled,Debit Card,3,80.9,0,0,6,0,1,0
