product_category,sub_category,brand,discount_percent,product_rating,review_count,fragile_item,warranty_available,product_return_rate,category_return_rate,brand_return_rate,defect_rate,seller_rating,seller_return_rate,fulfillment_type,payment_method,quantity,shipping_distance_km,delayed_delivery,wishlist_before_purchase,product_page_views,returned,total_support_contacts,log_price
Fashion,Women,Brand_13,61.8,4.6,71.0,0,1,0.193,0.155,0.137,0.109,4.0,0.133,Seller Fulfilled,UPI,2,1409.3,0,0,17,0,0,7.2761067857502
Beauty,Makeup,Brand_24,59.1,4.3,100.0,0,1,0.069,0.207,0.094,0.041,4.3,0.134,Marketplace Fulfilled,COD,4,161.5,0,1,12,0,1,6.770215864960075
Toys,Action Figures,Brand_16,61.4,3.7,97.0,0,0,0.12,0.136,0.09,0.039,4.6,0.099,Marketplace Fulfilled,COD,5,1156.1,0,0,14,0,2,5.954748694171323
Fashion,Men,Brand_23,11.8,4.8,85.0,0,1,0.148,0.114,0.186,0.019,3.4,0.188,Seller Fulfilled,Debit Card,5,1396.4,0,1,15,0,0,6.024076934835459
Home,Decor,Brand_3,62.5,3.5,94.0,0,1,0.216,0.078,0.225,0.015,5.0,0.068,Marketplace Fulfilled,UPI,3,1423.2,0,1,15,1,5,4.92790564649726
Fashion,Kids,Brand_13,22.8,4.5,70.0,0,0,0.256,0.107,0.147,0.114,3.8,0.121,Marketplace Fulfilled,COD,1,336.5,0,0,11,0,1,6.354352649341772
Fashion,Kids,Brand_14,34.6,3.7,57.0,0,0,0.107,0.082,0.166,0.048,3.8,0.132,Marketplace Fulfilled,UPI,4,1297.4,0,0,12,0,1,6.326471424900891
Beauty,Skincare,Brand_3,30.6,3.1,80.0,0,1,0.154,0.037,0.193,0.074,4.5,0.196,Marketplace Fulfilled,COD,3,1374.6,0,0,13,1,1,5.165928178502291
Electronics,Laptops,Brand_10,65.5,5.0,47.0,1,1,0.02,0.105,0.07,0.034,4.7,0.012,Marketplace Fulfilled,COD,5,273.9,0,1,11,0,1,8.52793726657697
Books,Non-Fiction,Brand_9,17.6,3.4,83.0,0,1,0.107,0.113,0.087,0.031,,0.18,Marketplace Fulfilled,COD,4,1238.2,0,1,9,0,0,6.90162653654896
Home,Kitchen,Brand_14,64.2,3.6,59.0,0,0,0.113,0.133,0.196,0.028,4.6,0.005,Marketplace Fulfilled,UPI,2,1335.0,0,0,11,1,2,5.647141573942055
Fashion,Footwear,Brand_5,64.3,4.4,89.0,0,1,0.085,0.179,0.018,0.082,4.3,0.091,Seller Fulfilled,Credit Card,3,542.6,0,0,16,0,2,8.249033968564415
Electronics,Audio,Brand_9,61.5,4.7,61.0,0,0,0.134,0.138,0.142,0.061,3.7,0.091,Marketplace Fulfilled,Credit Card,3,346.5,0,1,12,0,1,5.956148201980414
Fashion,Kids,Brand_29,23.9,3.0,98.0,1,1,0.122,0.082,0.16,0.198,4.1,0.255,Marketplace Fulfilled,COD,3,997.2,0,0,15,1,0,7.148094139923398
Books,Non-Fiction,Brand_5,25.1,4.9,96.0,0,0,0.055,0.147,0.01,0.029,3.5,0.203,Marketplace Fulfilled,COD,1,491.9,0,0,18,0,0,6.480397260457409
Beauty,Haircare,Brand_25,13.7,3.9,49.0,0,1,0.059,0.079,0.067,0.037,4.7,0.118,Marketplace Fulfilled,COD,3,748.2,0,1,14,0,1,5.986929278306221
Electronics,Mobiles,Brand_17,31.9,3.8,40.0,0,0,0.205,0.108,0.149,0.154,4.3,0.166,Seller Fulfilled,Credit Card,5,425.3,0,0,14,0,0,6.098995206300014
Home,Furniture,Brand_3,16.7,3.8,77.0,0,0,0.203,0.122,0.195,0.071,4.8,0.001,Seller Fulfilled,Debit Card,5,1392.5,0,0,12,0,1,7.693440619027521
Beauty,Makeup,Brand_13,42.0,3.9,104.0,0,0,0.109,0.142,0.124,0.037,4.6,0.108,Marketplace Fulfilled,UPI,3,1052.4,0,0,10,1,0,7.189363945585532
Sports,Fitness,Brand_16,58.1,2.9,42.0,1,0,0.119,0.111,0.096,0.099,4.9,0.079,Seller Fulfilled,COD,2,645.4,0,0,14,0,0,6.291680244497049
Fashion,Footwear,Brand_9,63.6,4.2,63.0,1,0,0.129,0.034,0.098,0.044,4.5,0.069,Marketplace Fulfilled,COD,1,1415.7,0,0,5,1,1,4.565181177771728
Fashion,Footwear,Brand_9,29.3,4.0,67.0,0,0,0.138,0.103,0.132,0.08,4.1,0.166,Marketplace Fulfilled,COD,1,1374.0,0,1,20,1,0,6.675242977663827
Fashion,Accessories,Brand_22,28.9,3.7,69.0,0,0,0.058,0.078,0.089,0.037,3.3,0.001,Seller Fulfilled,Debit Card,4,348.2,0,0,15,0,2,5.283254488870991
Electronics,Mobiles,Brand_1,34.5,4.0,83.0,0,1,0.26,0.083,0.18,0.027,4.2,0.156,Seller Fulfilled,Credit Card,3,376.6,0,0,13,0,0,6.885755038702469
Electronics,Laptops,Brand_28,61.1,3.8,75.0,0,1,0.17,0.081,0.174,0.038,5.0,0.152,Marketplace Fulfilled,Debit Card,2,57.8,0,1,14,0,0,5.760509313899748
Fashion,Footwear,Brand_10,5.3,3.9,70.0,0,0,0.022,0.11,0.047,0.037,3.8,0.209,Seller Fulfilled,Credit Card,2,144.6,0,0,9,0,0,5.854384006559615
Electronics,Laptops,Brand_12,20.5,,54.0,0,0,0.254,0.14,0.214,0.018,4.2,0.156,Marketplace Fulfilled,Credit Card,1,642.6,0,1,16,1,0,5.828680876687068
Electronics,Laptops,Brand_4,13.2,3.8,58.0,0,1,0.209,0.154,0.183,0.026,3.5,0.011,Marketplace Fulfilled,Credit Card,3,986.9,0,0,16,0,0,7.319129560153222
Fashion,Footwear,Brand_27,51.9,3.4,36.0,1,0,0.175,0.09,0.148,0.009,4.3,0.151,Seller Fulfilled,UPI,4,634.1,0,1,18,0,1,4.818505796311215
Books,Academic,Brand_7,25.3,4.4,93.0,0,1,0.11,0.04,0.13,0.025,4.1,0.088,Marketplace Fulfilled,Credit Card,5,814.1,0,0,21,0,0,7.0648444942249125
Home,Furniture,Brand_25,64.6,3.2,71.0,0,1,0.053,0.078,0.102,0.058,4.0,0.107,Seller Fulfilled,COD,5,1117.5,0,1,10,1,2,6.709292145061987
Electronics,Mobiles,Brand_10,65.6,4.6,68.0,0,0,0.13,0.181,0.107,0.068,4.1,0.128,Marketplace Fulfilled,Credit Card,1,534.6,0,0,8,0,3,6.336400862141324
Home,Decor,Brand_1,59.0,3.7,77.0,1,0,0.153,0.152,0.166,0.061,4.9,0.177,Seller Fulfilled,Wallet,2,1306.6,0,0,14,1,1,5.999234284372343
Electronics,Laptops,Brand_13,34.1,4.5,86.0,0,1,0.173,0.168,0.169,0.058,3.8,0.21,Marketplace Fulfilled,COD,1,1128.6,0,0,9,1,3,6.838908825346997
Sports,Team Sports,Brand_16,62.4,4.8,90.0,0,1,0.157,0.123,0.093,0.016,3.8,0.215,Marketplace Fulfilled,UPI,4,,1,0,8,0,1,6.00645167691623
Home,Furniture,Brand_15,25.3,3.9,40.0,0,0,0.254,0.101,0.197,0.069,4.2,0.159,Marketplace Fulfilled,Debit Card,2,80.4,0,0,7,0,0,5.998316022057084
Electronics,Mobiles,Brand_30,26.3,4.5,68.0,0,0,0.112,0.055,0.155,0.035,4.5,0.127,Marketplace Fulfilled,Credit Card,2,1097.4,0,0,15,0,0,6.458949381852514
Books,Academic,Brand_16,31.7,4.3,40.0,1,1,0.066,0.164,0.01,0.041,4.8,0.094,Marketplace Fulfilled,Credit Card,2,290.1,0,0,13,0,0,7.948134458885466
Sports,Outdoor,Brand_24,46.7,4.0,40.0,0,1,0.214,0.133,0.168,0.326,4.2,0.234,Marketplace Fulfilled,COD,4,428.1,0,1,14,0,1,5.0449078880383516
Sports,Team Sports,Brand_12,4.3,4.3,78.0,0,0,0.19,0.096,0.197,0.036,3.4,0.14,Marketplace Fulfilled,UPI,3,690.1,0,0,11,0,4,6.851692735045597
Fashion,Women,Brand_5,35.9,3.7,81.0,0,1,0.077,0.029,0.028,0.109,4.1,0.103,Seller Fulfilled,Debit Card,5,1372.5,0,0,9,0,1,6.2731411226078455
Fashion,Footwear,Brand_15,64.7,5.0,75.0,0,0,0.068,0.181,0.089,0.036,3.9,0.217,Seller Fulfilled,Wallet,1,1070.6,0,0,11,0,1,6.203486481881681
Beauty,Haircare,Brand_17,4.5,4.0,93.0,0,1,0.202,0.177,0.199,0.103,4.1,0.253,Seller Fulfilled,COD,2,324.8,0,0,13,1,1,5.03226631422255
Electronics,Audio,Brand_13,5.8,3.4,52.0,0,1,0.23,0.098,0.19,0.071,4.1,0.028,Marketplace Fulfilled,Debit Card,4,717.8,0,1,8,0,0,4.827833622065424
Beauty,Skincare,Brand_23,63.2,3.6,91.0,0,1,0.25,0.114,0.276,0.042,3.9,0.26,Seller Fulfilled,Credit Card,5,276.2,0,1,7,0,0,6.7071556921028215
Beauty,Skincare,Brand_29,55.7,4.5,85.0,0,1,0.081,0.097,0.124,0.021,4.3,0.19,Marketplace Fulfilled,UPI,1,998.1,0,0,13,0,3,5.26279381047899
Electronics,Laptops,Brand_3,0.0,3.3,91.0,0,1,0.142,0.109,0.122,0.087,3.9,0.037,Marketplace Fulfilled,COD,2,897.3,1,0,8,1,3,7.315398014338076
Electronics,Laptops,Brand_3,30.2,5.0,51.0,0,0,0.138,0.007,0.154,0.021,3.7,0.175,Seller Fulfilled,COD,4,1065.9,1,1,13,1,0,5.489846404092904
Electronics,Audio,Brand_9,20.7,4.8,55.0,0,0,0.154,0.138,0.132,0.029,3.8,0.084,Marketplace Fulfilled,UPI,4,106.8,0,0,18,0,2,6.896886426417028
Fashion,Accessories,Brand_18,11.2,3.1,50.0,1,1,0.072,0.094,0.083,0.033,3.8,0.119,Marketplace Fulfilled,Credit Card,1,1267.8,1,1,10,0,1,5.884352498411349
Beauty,Skincare,Brand_2,3.5,4.4,106.0,0,1,0.001,0.103,0.041,0.07,4.3,0.053,Marketplace Fulfilled,Wallet,4,1344.5,0,0,16,0,4,5.841310038608051
Beauty,Skincare,Brand_6,16.7,3.3,77.0,1,0,0.047,0.084,0.062,0.139,4.6,0.239,Marketplace Fulfilled,COD,5,103.0,0,1,12,0,1,5.581313477009103
Electronics,Laptops,Brand_13,43.7,3.3,76.0,0,0,0.166,0.106,0.124,0.017,4.2,0.02,Marketplace Fulfilled,Debit Card,4,570.7,0,0,12,0,2,6.794250578185316
Beauty,Makeup,Brand_12,20.4,3.6,53.0,1,0,0.179,0.142,0.18,0.024,,0.014,Seller Fulfilled,Credit Card,3,63.7,0,0,10,1,0,7.044887680185718
Home,Decor,Brand_26,20.6,3.4,88.0,0,0,0.094,0.141,0.103,0.042,3.3,0.123,Seller Fulfilled,COD,4,129.1,0,0,18,0,0,6.118229347899479
Beauty,Makeup,Brand_17,17.6,4.4,67.0,0,0,0.079,0.119,0.116,0.125,3.8,0.138,Seller Fulfilled,COD,3,1123.9,0,0,9,1,2,6.9330623369086455
Fashion,Men,Brand_27,6.5,4.1,51.0,0,0,0.195,0.123,0.156,0.245,4.8,0.173,Marketplace Fulfilled,UPI,4,1303.7,0,0,12,0,1,6.412983434288206
Beauty,Makeup,Brand_23,39.7,4.2,111.0,1,0,0.154,0.112,0.213,0.018,4.2,0.017,Marketplace Fulfilled,Debit Card,2,783.4,0,0,20,1,1,5.204720717810452
Beauty,Skincare,Brand_13,49.0,3.9,52.0,0,0,0.113,0.179,0.118,0.042,4.6,0.041,Marketplace Fulfilled,COD,3,1251.6,0,0,14,0,0,6.7418659702494885
Fashion,Accessories,Brand_30,65.7,3.6,54.0,0,0,0.213,0.119,0.142,0.064,3.6,0.166,Seller Fulfilled,Credit Card,2,947.1,0,0,16,0,2,6.131682907047926
Home,Kitchen,Brand_26,15.2,3.6,46.0,0,0,0.078,0.124,0.112,0.077,4.1,0.025,Marketplace Fulfilled,Credit Card,5,1109.0,0,0,13,0,0,4.064400685849028
Sports,Fitness,Brand_15,10.9,4.6,38.0,0,0,0.138,0.21,0.112,0.045,3.9,0.068,Marketplace Fulfilled,UPI,5,837.9,0,1,5,0,1,6.050652843785504
Fashion,Women,Brand_26,47.4,3.7,106.0,0,1,0.127,0.119,0.138,0.075,4.3,0.134,Seller Fulfilled,UPI,3,180.1,0,0,10,0,1,4.883483508435773
Beauty,Haircare,Brand_8,21.7,4.8,85.0,0,0,0.093,0.079,0.151,0.047,4.8,0.115,Seller Fulfilled,Debit Card,4,834.3,0,1,3,0,0,5.296615919908279
Toys,Outdoor Play,Brand_7,34.1,3.5,77.0,0,0,0.169,0.169,0.13,0.101,4.4,0.219,Marketplace Fulfilled,COD,2,498.8,1,0,15,1,0,6.178027098159191
Sports,Fitness,Brand_24,47.5,3.9,66.0,0,1,0.054,0.026,0.133,0.141,4.7,0.053,Marketplace Fulfilled,COD,2,1064.1,0,1,14,1,1,6.334078598398358
Electronics,Mobiles,Brand_24,28.1,4.1,71.0,0,0,0.138,0.086,0.141,0.028,3.8,0.214,Marketplace Fulfilled,COD,3,501.8,0,0,14,0,2,5.6519627259264045
Home,Kitchen,Brand_7,24.9,4.7,51.0,0,0,0.274,0.11,0.172,0.042,3.9,0.167,Seller Fulfilled,Debit Card,4,621.9,0,1,11,0,0,6.875603918965052
Toys,Outdoor Play,Brand_23,29.5,4.5,49.0,1,1,0.213,0.001,0.215,0.078,3.6,0.162,Seller Fulfilled,Credit Card,1,1184.9,0,1,6,1,1,6.298765406428915
Home,Furniture,Brand_16,30.6,4.1,44.0,1,1,0.036,0.138,0.099,0.051,4.0,0.096,Seller Fulfilled,COD,3,557.9,1,1,15,1,2,6.02085343200177
Fashion,Accessories,Brand_17,0.1,3.9,73.0,0,0,0.15,0.142,0.176,0.023,4.6,0.185,Marketplace Fulfilled,UPI,4,596.3,0,1,6,0,2,6.440659418077471
Fashion,Accessories,Brand_26,12.6,3.3,60.0,0,0,0.122,0.056,0.088,0.034,3.3,0.172,Marketplace Fulfilled,Credit Card,2,1321.2,0,0,6,0,0,7.485115555289136
Sports,Team Sports,Brand_5,40.8,3.8,65.0,0,1,0.008,0.111,0.01,0.023,4.8,0.17,Marketplace Fulfilled,Credit Card,5,422.2,0,0,11,0,1,4.476199804691132
Electronics,Mobiles,Brand_13,1.2,5.0,91.0,0,1,0.056,0.251,0.103,0.044,4.0,0.146,Marketplace Fulfilled,COD,3,837.3,0,1,10,0,1,7.570087518688668
Fashion,Footwear,Brand_9,18.5,3.3,40.0,0,0,0.073,0.121,0.085,0.085,3.4,0.169,Seller Fulfilled,UPI,2,118.7,1,0,10,0,0,5.847911678242375
Electronics,Mobiles,Brand_17,29.5,3.5,79.0,0,1,0.145,0.203,0.146,0.017,4.2,0.066,Marketplace Fulfilled,UPI,2,1169.8,0,0,14,0,2,5.702314731381167
Beauty,Skincare,Brand_5,29.6,3.0,43.0,1,1,0.048,0.105,0.01,0.041,4.1,0.123,Marketplace Fulfilled,COD,2,259.9,1,1,4,1,2,6.040421364056734
Electronics,Mobiles,Brand_4,3.2,3.4,60.0,0,0,0.155,0.173,0.173,0.081,4.7,0.045,Marketplace Fulfilled,COD,5,254.7,0,0,14,1,0,5.6056549966582585
Sports,Outdoor,Brand_21,58.6,3.1,48.0,0,0,0.106,0.105,0.098,0.026,3.5,0.115,Marketplace Fulfilled,COD,1,1172.1,0,1,9,0,0,5.467891350519489
Beauty,Makeup,Brand_2,6.1,3.1,59.0,1,1,0.001,0.11,0.024,0.045,3.2,0.113,Marketplace Fulfilled,UPI,2,1410.2,1,0,11,0,1,7.162916742369651
Toys,Educational,Brand_13,58.7,4.1,55.0,1,0,0.183,0.073,0.16,0.02,3.4,0.074,Seller Fulfilled,COD,1,842.4,0,1,18,1,0,6.5451484906758735
Books,Fiction,Brand_30,66.4,4.4,52.0,0,1,0.125,0.2,0.167,0.075,3.9,0.188,Marketplace Fulfilled,COD,5,553.7,1,1,17,1,1,4.683334206957445
Fashion,Women,Brand_30,12.0,4.1,82.0,0,1,0.166,0.101,0.175,0.032,,0.134,Seller Fulfilled,Credit Card,3,622.9,0,0,16,0,2,7.007600613951853
Beauty,Skincare,Brand_6,4.7,3.2,73.0,0,0,0.001,0.103,0.028,0.017,4.0,0.124,Marketplace Fulfilled,Wallet,5,946.4,1,1,7,0,1,6.876625743785216
Fashion,Accessories,Brand_28,8.1,2.8,53.0,0,1,0.174,0.137,0.146,0.108,3.8,0.196,Seller Fulfilled,Credit Card,3,257.4,0,0,17,0,2,5.0701612734102826
Toys,Educational,Brand_11,57.1,2.6,50.0,0,1,0.208,0.03,0.192,0.051,3.7,0.237,Seller Fulfilled,Credit Card,1,61.8,0,1,9,0,2,6.563643938563641
Fashion,Women,Brand_6,65.1,3.1,90.0,0,1,0.022,0.12,0.01,0.083,4.5,0.047,Marketplace Fulfilled,Credit Card,4,1316.8,0,0,9,0,1,6.959360524707809
Beauty,Skincare,Brand_16,39.6,3.2,87.0,0,0,0.143,0.125,0.07,0.034,4.7,0.009,Marketplace Fulfilled,UPI,3,971.4,0,1,15,0,1,4.963124311425204
Sports,Fitness,Brand_15,63.5,3.6,96.0,0,1,0.183,0.081,0.154,0.016,4.2,0.162,Marketplace Fulfilled,Debit Card,5,488.5,1,0,9,0,0,6.658036719482128
Fashion,Accessories,Brand_12,51.6,4.1,58.0,0,0,0.171,0.175,0.143,0.077,4.8,0.056,Seller Fulfilled,Wallet,2,792.0,0,0,16,1,1,5.7954496631820245
Sports,Fitness,Brand_13,38.1,3.6,53.0,0,1,0.151,0.143,0.119,0.053,4.0,0.001,Seller Fulfilled,Credit Card,2,1341.7,0,0,13,0,1,6.888990313129058
Fashion,Kids,Brand_3,61.3,4.9,44.0,0,1,0.155,0.089,0.17,0.122,3.4,0.216,Seller Fulfilled,Credit Card,5,117.5,0,0,13,0,0,5.563562093880882
Electronics,Laptops,Brand_8,31.4,5.0,57.0,0,1,0.073,0.05,0.084,0.1,3.7,0.205,Marketplace Fulfilled,COD,3,1108.9,1,0,18,1,1,7.338667186754807
Electronics,Mobiles,Brand_6,27.6,3.8,71.0,0,0,0.072,0.155,0.079,0.038,3.7,0.123,Marketplace Fulfilled,UPI,3,139.3,1,1,11,0,0,6.182890367370057
Electronics,Laptops,Brand_28,48.2,2.6,60.0,0,1,0.124,0.065,0.187,0.119,4.3,0.066,Seller Fulfilled,UPI,4,498.3,0,0,9,0,1,5.849468861785593
Home,Furniture,Brand_15,50.2,3.5,68.0,1,1,0.101,0.093,0.157,0.036,4.0,0.093,Marketplace Fulfilled,Credit Card,4,835.7,0,0,8,1,0,5.752921784216493
Books,Non-Fiction,Brand_17,23.8,3.7,66.0,1,0,0.174,0.165,0.167,0.148,3.6,0.117,Marketplace Fulfilled,Credit Card,1,916.2,0,0,13,1,1,7.187369896856156
Electronics,Mobiles,Brand_14,31.9,4.4,92.0,0,1,0.247,0.129,0.199,0.085,3.8,0.128,Marketplace Fulfilled,COD,1,63.2,0,1,14,0,1,5.752318638316266
Home,Decor,Brand_27,14.5,3.0,51.0,0,0,0.154,0.109,0.166,0.112,4.0,0.26,Seller Fulfilled,UPI,1,75.8,0,1,13,0,2,7.355040283540764
Books,Non-Fiction,Brand_24,8.0,2.8,43.0,0,0,0.081,0.031,0.141,0.036,4.3,0.097,Marketplace Fulfilled,COD,4,790.2,1,1,14,1,0,6.593441715529439
Sports,Outdoor,Brand_21,23.6,4.1,49.0,0,0,0.045,0.034,0.087,0.035,4.4,0.197,Marketplace Fulfilled,COD,1,676.3,0,0,12,0,0,5.158710412161619
Fashion,Men,Brand_10,33.0,3.5,50.0,0,0,0.001,0.056,0.056,0.186,4.6,0.129,Seller Fulfilled,COD,2,299.8,1,1,18,0,0,6.424998675143739
Books,Academic,Brand_10,10.5,3.5,82.0,0,0,0.14,0.085,0.072,0.091,4.0,0.055,Marketplace Fulfilled,COD,2,553.9,1,0,10,1,2,6.443765530053178
Fashion,Men,Brand_29,10.9,3.3,60.0,1,0,0.122,0.1,0.128,0.097,5.0,0.187,Marketplace Fulfilled,COD,2,127.5,0,0,9,1,0,5.129602813160299
Home,Furniture,Brand_28,8.3,3.6,62.0,0,1,0.182,0.095,0.165,0.085,5.0,0.07,Seller Fulfilled,UPI,1,1420.5,0,1,15,0,1,6.40910523114628
Home,Furniture,Brand_9,58.7,4.0,64.0,0,1,0.204,0.178,0.163,0.119,4.2,0.086,Marketplace Fulfilled,UPI,5,1270.4,0,0,5,0,1,6.888980123655803
Sports,Team Sports,Brand_11,46.5,2.3,65.0,1,1,0.192,0.13,0.213,0.082,4.0,0.092,Marketplace Fulfilled,Credit Card,1,507.9,1,1,5,1,0,7.415939417094676
Fashion,Women,Brand_10,9.8,3.9,105.0,0,1,0.086,0.07,0.093,0.08,4.8,0.177,Marketplace Fulfilled,Credit Card,2,774.1,0,1,14,0,0,7.3765268996168345
Fashion,Kids,Brand_24,44.3,4.4,80.0,0,1,0.094,0.116,0.096,0.056,4.0,0.024,Marketplace Fulfilled,Debit Card,3,896.3,0,0,12,0,1,8.550322311510108
Beauty,Makeup,Brand_29,32.6,4.2,50.0,0,0,0.196,0.102,0.158,0.16,4.3,0.154,Marketplace Fulfilled,Debit Card,1,155.0,0,0,8,0,0,6.402182501497594
Fashion,Men,Brand_27,37.9,5.0,96.0,0,1,0.204,0.116,0.198,0.072,3.6,0.001,Seller Fulfilled,UPI,3,1206.8,0,0,8,0,0,6.899430725835905
Electronics,Mobiles,Brand_26,55.5,3.6,79.0,0,1,0.087,0.096,0.073,0.096,,0.228,Seller Fulfilled,UPI,4,926.3,1,0,15,0,1,5.857247204988174
Beauty,Skincare,Brand_11,31.9,3.8,69.0,0,0,0.127,0.065,0.153,0.127,4.4,0.214,Marketplace Fulfilled,UPI,4,,0,1,13,1,0,8.096110765372993
Beauty,Makeup,Brand_10,19.3,4.7,50.0,0,1,0.038,0.165,0.071,0.057,4.1,0.055,Seller Fulfilled,UPI,5,482.8,0,0,15,0,0,5.601860484930817
Fashion,Accessories,Brand_27,52.3,3.9,59.0,0,1,0.184,0.242,0.162,0.012,4.3,0.135,Marketplace Fulfilled,COD,3,1314.1,0,1,6,0,1,8.055630635855952
Electronics,Laptops,Brand_12,10.7,4.9,75.0,0,1,0.235,0.171,0.221,0.086,4.0,0.182,Marketplace Fulfilled,Credit Card,5,298.3,1,0,10,0,2,7.940199274711363
Toys,Outdoor Play,Brand_7,62.0,4.4,73.0,0,0,0.15,0.128,0.171,0.041,3.7,0.073,Seller Fulfilled,COD,3,740.8,0,1,9,0,0,5.696959249308075
Electronics,Audio,Brand_26,63.1,4.0,85.0,1,1,0.092,0.143,0.107,0.052,4.0,0.001,Seller Fulfilled,Debit Card,3,833.6,0,0,20,0,2,7.333349758385467
Fashion,Women,Brand_15,23.1,3.9,48.0,1,0,0.166,0.097,0.156,0.015,4.7,0.191,Marketplace Fulfilled,UPI,1,1002.1,0,0,10,1,2,6.812158057985431
Fashion,Men,Brand_3,51.7,3.7,55.0,0,0,0.144,0.167,0.173,0.042,4.1,0.141,Seller Fulfilled,Wallet,3,1414.0,0,0,11,1,0,6.031622321082604
Electronics,Mobiles,Brand_27,61.8,3.9,45.0,0,0,0.098,0.066,0.136,0.044,4.0,0.111,Seller Fulfilled,COD,4,106.4,0,0,13,1,1,6.279646494601414
Toys,Outdoor Play,Brand_9,61.6,3.3,46.0,0,1,0.041,0.101,0.111,0.036,3.5,0.16,Seller Fulfilled,Credit Card,3,802.9,0,1,12,0,1,6.640241779931987
Electronics,Audio,Brand_10,7.7,4.3,64.0,0,0,0.061,0.12,0.032,0.099,4.4,0.192,Seller Fulfilled,UPI,3,829.6,0,0,14,0,1,6.725777663033748
Fashion,Accessories,Brand_16,11.2,5.0,68.0,1,0,0.051,0.167,0.063,0.011,4.3,0.115,Seller Fulfilled,Debit Card,1,65.1,0,1,14,0,3,7.745206246023472
Home,Decor,Brand_9,32.9,2.7,70.0,0,0,0.092,0.104,0.112,0.07,3.7,0.139,Seller Fulfilled,Debit Card,3,643.4,1,0,11,1,0,6.915098253237396
Fashion,Accessories,Brand_25,37.0,4.7,69.0,0,0,0.123,0.112,0.115,0.01,4.0,0.061,Seller Fulfilled,COD,1,983.7,0,0,9,0,1,5.71042701737487
Fashion,Accessories,Brand_21,23.1,4.1,53.0,0,0,0.146,0.056,0.146,0.074,4.4,0.093,Seller Fulfilled,Wallet,2,481.1,0,1,7,0,1,7.0701121953564945
Toys,Outdoor Play,Brand_17,5.1,4.6,86.0,0,1,0.131,0.001,0.17,0.053,3.6,0.187,Marketplace Fulfilled,Wallet,4,1140.7,1,0,8,0,0,4.835090721581325
Beauty,Makeup,Brand_7,28.8,3.5,70.0,0,1,0.138,0.119,0.152,0.012,3.4,0.205,Marketplace Fulfilled,Wallet,3,1327.4,0,0,10,1,3,6.0544158718154435
Fashion,Men,Brand_15,18.8,3.8,73.0,1,1,0.209,0.156,0.188,0.029,4.0,0.054,Seller Fulfilled,UPI,2,416.0,0,0,11,0,1,6.140875440444677
Electronics,Audio,Brand_9,30.0,4.7,81.0,0,0,0.132,0.167,0.13,0.064,3.9,0.28,Seller Fulfilled,Debit Card,4,502.9,0,1,11,0,1,6.99340072351063
Fashion,Accessories,Brand_29,18.3,3.9,57.0,0,0,0.263,0.123,0.225,0.025,4.0,0.102,Seller Fulfilled,COD,4,67.2,1,0,14,1,0,7.994062165793093
Fashion,Women,Brand_24,29.2,4.4,93.0,0,0,0.164,0.123,0.139,0.132,3.7,0.094,Seller Fulfilled,COD,2,1176.9,0,0,12,1,3,6.597295758840367
Home,Kitchen,Brand_4,39.4,3.5,90.0,0,0,0.198,0.019,0.181,0.031,4.1,0.206,Marketplace Fulfilled,COD,2,981.8,0,1,19,1,2,6.07706868440013
Home,Decor,Brand_16,24.1,3.8,55.0,0,0,0.001,0.111,0.055,0.102,3.9,0.14,Seller Fulfilled,Credit Card,3,971.5,1,0,10,0,2,5.774644708906431
Beauty,Skincare,Brand_24,14.1,4.2,68.0,0,1,0.159,0.136,0.095,0.103,4.4,0.065,Marketplace Fulfilled,Wallet,3,1356.3,0,0,23,0,1,7.15232367050514
Books,Academic,Brand_16,26.6,4.2,55.0,1,1,0.076,0.157,0.071,0.025,3.6,0.07,Seller Fulfilled,UPI,5,33.6,0,0,15,0,1,6.226615717546469
Fashion,Men,Brand_4,17.5,4.4,54.0,0,0,0.181,0.156,0.155,0.057,4.1,0.17,Seller Fulfilled,Credit Card,5,840.2,0,1,15,0,0,5.949730678623674
Books,Non-Fiction,Brand_5,4.3,3.7,44.0,0,0,0.073,0.171,0.01,0.069,3.7,0.08,Seller Fulfilled,UPI,4,1209.2,1,0,10,0,1,7.256861653420917
Home,Kitchen,Brand_22,42.5,,105.0,0,1,0.022,0.099,0.01,0.078,4.1,0.061,Seller Fulfilled,Credit Card,4,1347.6,0,0,13,0,2,7.452930154191311
Fashion,Men,Brand_16,42.5,4.5,69.0,1,1,0.033,0.046,0.108,0.086,4.1,0.134,Marketplace Fulfilled,Credit Card,1,552.4,0,1,15,0,0,5.540518169395703
Sports,Fitness,Brand_17,21.3,4.9,61.0,0,1,0.074,0.145,0.153,0.024,4.2,0.068,Marketplace Fulfilled,UPI,1,1148.9,0,0,11,0,2,5.059425458265688
Fashion,Accessories,Brand_9,64.3,3.3,54.0,1,0,0.138,0.103,0.203,0.03,3.8,0.04,Seller Fulfilled,Credit Card,1,1083.5,0,1,14,1,3,6.313801637308577
Home,Kitchen,Brand_8,52.9,4.7,65.0,1,1,0.059,0.1,0.107,0.041,4.2,0.055,Marketplace Fulfilled,UPI,5,729.1,1,1,6,0,0,5.378421610789698
Beauty,Haircare,Brand_13,60.5,3.4,72.0,0,0,0.175,0.153,0.13,0.054,4.6,0.165,Seller Fulfilled,Debit Card,3,672.1,0,0,18,0,3,5.255879483850069
